"Dátum","Nyitó ár","Záró ár","Max","Min","Átlag","Forgalom (mFt)","Forgalom (db)"
"2014-10-13","17656.8594","17741.5391","17818.8691","17600.8496","","4283866504",""
"2014-10-14","17717.2305","17677.8594","17785.8203","17604.8398","","4044660597",""
"2014-10-15","17672.0195","17503.4805","17760.4297","17435.2109","","9148012409",""
"2014-10-16","17485.9492","17319.4199","17546.9102","17238.2793","","11665127097",""
"2014-10-17","17319.1191","17648.8809","17714.8594","17319.1191","","9552258040",""
"2014-10-20","17648.8809","17336.2598","17656.5195","17334.7891","","3016253613",""
"2014-10-21","17367.3496","17493.3496","17512.3906","17241","","4562782858",""
"2014-10-22","17493.3496","17298.2402","17514.5996","17295.7207","","4373261544",""
"2014-10-27","17298.1797","17129.75","17502.75","17064.9609","","4839604710",""
"2014-10-28","17173.2793","17037.9492","17196.2402","17035.8809","","3742633394",""
"2014-10-29","17037.6895","16898.9102","17173.0293","16821.9492","","4650224109",""
"2014-10-30","16926.5293","17146.9707","17159.0898","16837.3398","","4451517090",""
"2014-10-31","17163.5391","17320.3203","17348.4707","17163.5391","","7608881386",""
"2014-11-03","17264.3496","17350.3105","17350.3105","17173.1094","","4971877648",""
"2014-11-04","17354.4609","17156.3105","17426.4395","17129.7305","","4043085846",""
"2014-11-05","17166.6797","17272.2695","17308.7695","17165.9199","","4147108791",""
"2014-11-06","17322.0098","17156.3691","17323.5996","17136.2402","","5875533380",""
"2014-11-07","17181.2402","17123.7598","17221.7305","17062.7207","","5489305587",""
"2014-11-10","17098.8906","17624.9902","17640.6406","17079.6895","","10068945685",""
"2014-11-11","17616.6992","17384.0391","17692.9199","17381.0391","","5686341302",""
"2014-11-12","17398.5508","17437.5898","17564.0898","17361.5898","","7055779833",""
"2014-11-13","17454.1797","17456.5605","17541.9102","17433.0996","","3609777496",""
"2014-11-14","17456.5098","17382.9492","17494.6992","17358.4707","","5186009690",""
"2014-11-17","17382.8496","17310.3906","17384.8594","17206.7695","","3152221317",""
"2014-11-18","17310.3906","17449.5","17449.5","17284.1797","","4134694086",""
"2014-11-19","17450.3906","17585.7891","17593.8496","17431.4004","","4101809687",""
"2014-11-20","17586.0898","17504.3809","17586.0898","17412.8301","","6290938357",""
"2014-11-21","17504.1797","17445.1191","17546.8906","17445.1191","","5255080337",""
"2014-11-24","17445.0195","17362.6699","17516.7598","17305.7109","","2556203446",""
"2014-11-25","17362.6699","17606.8594","17606.8594","17339.5996","","6224184406",""
"2014-11-26","17606.7598","17552.4609","17621.6895","17496.5098","","1969932561",""
"2014-11-27","17552.7598","17488.2109","17585.7305","17475.6504","","1734996346",""
"2014-11-28","17488.2109","17350.0898","17493.5391","17233.5996","","4597513471",""
"2014-12-01","17288.1992","17086.3398","17288.2598","17044.5293","","5239647966",""
"2014-12-02","17068.8496","17193.2598","17232.3594","17067.5996","","2723618664",""
"2014-12-03","17218.8301","17281.5703","17313.6309","17158.6406","","1741180231",""
"2014-12-04","17317.9004","17399.4707","17569.5605","17317.75","","4299769866",""
"2014-12-05","17431.7598","17751.8691","17752.4102","17415.9395","","5320856302",""
"2014-12-08","17765.3301","17747.9004","17779.8203","17615.9102","","2709010896",""
"2014-12-09","17683.3105","17605.2793","17683.3105","17521.0605","","5393439261",""
"2014-12-10","17637.5703","17621.9609","17792.8496","17609.0508","","7000930829",""
"2014-12-11","17621.9609","17463.6797","17622.1602","17463.0898","","6988013716",""
"2014-12-12","17469.0605","17318.4492","17530.7305","17267.5605","","18260367057",""
"2014-12-15","17257.9004","16984.2305","17386.6992","16974.3301","","12925247663",""
"2014-12-16","16970.7695","16169.1797","17012.1504","15907.9102","","21122269134",""
"2014-12-17","16197.4297","16253.8398","16355.3604","15861.8203","","11447206744",""
"2014-12-18","16253.8398","16199.4902","16533.4805","16154.04","","9188048059",""
"2014-12-19","16193.6504","16382.7002","16463.3105","16193.1904","","9622680770",""
"2014-12-22","16370.2598","16540.4902","16540.4902","16370.2598","","3280800319",""
"2014-12-23","16519.75","16519.0391","16652.1406","16459.9707","","3287135420",""
"2014-12-29","16519.0391","16519.1602","16594.2305","16437.25","","1673992502",""
"2014-12-30","16508.1094","16634","16634","16447.3203","","2042226367",""
"2015-01-05","16634.4902","16414.8008","16634.4902","16327.1299","","5755065683",""
"2015-01-06","16414.8008","16173.6104","16414.8008","16172.3203","","8659294624",""
"2015-01-07","16174.0596","16191.3701","16310.2002","16075.6602","","6992615826",""
"2015-01-08","16225.6201","16441.6797","16509.8594","16221.25","","6013226744",""
"2015-01-09","16441.6797","16222.75","16470.5391","16222.75","","3595619248",""
"2015-01-12","16223.04","16158.7695","16293.8604","16039.79","","3847339516",""
"2015-01-13","16158.7695","16140.2598","16198.0195","16041.5303","","4464452339",""
"2015-01-14","16137.9102","16066.1299","16159.6797","16012.4805","","5721546786",""
"2015-01-15","16065.6396","15686.6904","16179.6504","15650.5996","","17907119454",""
"2015-01-16","15710.0703","15755.9004","15806.8096","15596.5596","","7133694136",""
"2015-01-19","15752.8799","15802.54","15849.71","15744.5098","","1816214582",""
"2015-01-20","15803.8301","16265.0098","16265.0098","15803.8301","","6104982872",""
"2015-01-21","16265.3496","16392.4297","16497.2891","16239.0098","","5960685110",""
"2015-01-22","16393.1699","16776.8691","16776.8691","16393.1699","","6669769022",""
"2015-01-23","16787.9199","16759.0996","16876.7109","16678.3301","","5813998370",""
"2015-01-26","16758.9297","16890.9492","16895.3594","16484.0605","","5417233578",""
"2015-01-27","16881.5293","16952.2402","16962.9902","16810.5508","","6525727503",""
"2015-01-28","16985.8809","16918.9902","17179.5996","16918.9902","","6250197803",""
"2015-01-29","16904.1895","16667.9902","16904.1895","16616.5195","","8123966561",""
"2015-01-30","16658.0391","16530.9297","16742.5","16477.6797","","8095732938",""
"2015-02-02","16574.0195","16719.0703","16738.9609","16499.2402","","4208912473",""
"2015-02-03","16743.2891","17258.0605","17258.0605","16743.2402","","10338362605",""
"2015-02-04","17271.5098","17350.8301","17492.8008","17084.1797","","8658809347",""
"2015-02-05","17305.0801","17211.6094","17427.3906","17096.0293","","12030246576",""
"2015-02-06","17245.2402","17339.1309","17339.1309","17083.2793","","5582758901",""
"2015-02-09","17267.3105","17665.6895","17749.8008","16955.6406","","15776613255",""
"2015-02-10","17604.9199","17942.1309","17979.9707","17604.9199","","28092685983",""
"2015-02-11","17920.0391","17744.9102","17922.4707","17605.9004","","10882959915",""
"2015-02-12","17755.9609","18113.1602","18160.8203","17718.7402","","15156452272",""
"2015-02-13","18113.1602","18083.8203","18170.5801","18014.7891","","6420260448",""
"2015-02-16","18060.6094","17870.6504","18060.6094","17864.8105","","2883269971",""
"2015-02-17","17859.5996","17913.1094","18030.7109","17718.4199","","6340825767",""
"2015-02-18","17946.25","18082.2695","18167.7598","17946.25","","8317743513",""
"2015-02-19","18065.6895","18080.3594","18160.4102","18009.1992","","5536282982",""
"2015-02-20","18100.25","18011.5391","18169.6504","17994.4199","","5089665861",""
"2015-02-23","18040.2598","18205.3809","18208.7598","18040.2598","","5062253351",""
"2015-02-24","18210.9004","18507.8398","18575.4707","18182.3809","","12437128824",""
"2015-02-25","18507.8398","18567.3008","18650.4199","18497.0801","","5899623872",""
"2015-02-26","18539.6797","18490.9395","18656.8008","18478.6992","","9405976745",""
"2015-02-27","18478.5","18210.1895","18514.8301","18210.1895","","8753677788",""
"2015-03-02","18235.0703","18009.6602","18266.6191","17994.0605","","7744976885",""
"2015-03-03","18009.6602","17808.5801","18188.3398","17792.3594","","7868867807",""
"2015-03-04","17814.4297","17824.2793","17934.6309","17737.5195","","7130165946",""
"2015-03-05","17824.1797","17897.1094","18020.9805","17824.1797","","5424816389",""
"2015-03-06","17908.8008","18283.4004","18327.1797","17908.0508","","7099209486",""
"2015-03-09","18306.7793","18370.1699","18457.7402","18262.9707","","13133796294",""
"2015-03-10","18364.3301","18380.6797","18511.8906","18329.3594","","11832775279",""
"2015-03-11","18374.8398","18684.5","18716.5801","18354.8691","","11547459247",""
"2015-03-12","18701.0703","18785.4004","18826.5391","18497.2207","","13428996013",""
"2015-03-13","18792.0293","18666.3906","18849.1895","18605.6191","","6494349989",""
"2015-03-16","18666.3906","18674.9707","18758.5293","18634.5605","","3718273314",""
"2015-03-17","18675.2598","18630.8398","18732.0996","18609.8691","","7013384033",""
"2015-03-18","18603.9297","18522.4199","18623.7402","18488.5996","","7713305667",""
"2015-03-19","18522.1309","18915.7402","18918.4805","18522.1309","","11144199663",""
"2015-03-20","18916.9199","19226.0293","19235.9707","18916.9199","","15348666935",""
"2015-03-23","19227.0391","19327.3809","19421.8008","19174.9102","","14753309264",""
"2015-03-24","19327.3809","19533.1992","19533.1992","19131.8496","","13578650227",""
"2015-03-25","19532.6992","20106.0898","20322.1094","19452.9297","","27761434383",""
"2015-03-26","20105.6895","20191.0996","20253.1699","19823.6406","","22202527387",""
"2015-03-27","20191.3105","19964.6797","20235.5391","19852.8496","","9725111001",""
"2015-03-30","19964.8809","20045.9199","20174.1191","19952.9004","","6436749688",""
"2015-03-31","20021.3008","19689.1602","20107.5293","19584.2402","","10001387801",""
"2015-04-01","19734.5","19654.6309","19913.7207","19642.5801","","5665555935",""
"2015-04-02","19620.9492","20002.4492","20021.0703","19620.9492","","12557512842",""
"2015-04-07","20080.1797","20462.4492","20534.0703","20080.1797","","11732146755",""
"2015-04-08","20424.8809","20804.9102","20901.1895","20424.8809","","16566911740",""
"2015-04-09","20756.9805","20848.3105","20893.4609","20647.4199","","7749259337",""
"2015-04-10","20822.4004","21152.4805","21191.8301","20812.2695","","8934982424",""
"2015-04-13","21162.8398","22230.0996","22230.0996","21158.1699","","25803989949",""
"2015-04-14","22224.9102","21975.2207","22583.3301","21720.3105","","26015040677",""
"2015-04-15","21950.5996","22077.6406","22233.9297","21793.0098","","9944079318",""
"2015-04-16","22143.7109","21900.5293","22255.1094","21874.3691","","11327974226",""
"2015-04-17","21883.6895","21326.9902","21930.5293","21302.9395","","13001956056",""
"2015-04-20","21301.0801","21642.7207","21693.1191","21210.9492","","6795453699",""
"2015-04-21","21643.1797","21903.3691","22085.6309","21643.1797","","11580231924",""
"2015-04-22","21905.4805","21955.2891","22015.4102","21794.3594","","10003296947",""
"2015-04-23","21961.2793","22050.5898","22053.25","21864.3496","","7171297512",""
"2015-04-24","22076.6602","22420.4297","22420.4297","22058.1406","","10473567737",""
"2015-04-27","22400.3809","22821.7891","22860.7695","22400.3809","","18380378354",""
"2015-04-28","22857.8906","22789.2598","23046.5098","22682.3301","","19915439397",""
"2015-04-29","22775.2207","22321.2305","22862.3203","22320.4609","","14107959713",""
"2015-04-30","22359.3301","22612.4609","22767.9609","22137.2402","","19256642590",""
"2015-05-04","22652.5605","22554.0293","22837.5508","22554.0293","","10525749847",""
"2015-05-05","22590.1309","22588.6191","22824.5801","22587.9492","","11581728809",""
"2015-05-06","22610.6797","22850.5293","22850.5293","22610.6797","","12261640751",""
"2015-05-07","22790.3691","22731.6406","22830.0898","22494.6504","","13636519385",""
"2015-05-08","22749.6191","22742.9395","22937.6797","22551.9102","","9500929372",""
"2015-05-11","22744.4395","22714.4902","22791.9102","22638.1309","","6523063272",""
"2015-05-12","22714.4902","22529.1309","22714.4902","22414.5","","8338787715",""
"2015-05-13","22511.1504","22393.9707","22568.6309","22248.4609","","12539204685",""
"2015-05-14","22397.0703","22196.5996","22424.4004","22195.9102","","6518562926",""
"2015-05-15","22202.5996","22393.0098","22470.0801","22190.6504","","6830149670",""
"2015-05-18","22393.0098","22251.2793","22416.2207","22169.0098","","5201348616",""
"2015-05-19","22245.2793","22333.7207","22446.9102","22227.4902","","9158075340",""
"2015-05-20","22345.6992","22231.2891","22472.7695","22229.2891","","7114051667",""
"2015-05-21","22225.4609","22185.5508","22249.8906","21911.4297","","11098459744",""
"2015-05-22","22115.5605","22189.9609","22237.2402","22105.5898","","6263716501",""
"2015-05-26","22189.4805","22117.9102","22255.1406","22058.0508","","9844736436",""
"2015-05-27","22118.1309","22482.75","22488.2891","22079.7305","","13198971372",""
"2015-05-28","22476.5293","22445.8203","22576.1504","22402.1504","","7787479756",""
"2015-05-29","22445.8203","22378.7402","22563.75","22328.7207","","15113134380",""
"2015-06-01","22376.7305","22312.1992","22557.3809","22266.3906","","5625289821",""
"2015-06-02","22313.3809","22386.4805","22388.8809","22152.5605","","9976966739",""
"2015-06-03","22417.5703","22389.8301","22432.7598","22300.9199","","6513175444",""
"2015-06-04","22390.1699","22303.7695","22410.8105","22072.2598","","7551424762",""
"2015-06-05","22303.7598","22326.9492","22473.1504","22270.3594","","4671420433",""
"2015-06-08","22326.2793","21842.6699","22326.2793","21831.4902","","6974898555",""
"2015-06-09","21819.8809","22036.0508","22080.1699","21691.3809","","10833728537",""
"2015-06-10","22031.9102","21964.7207","22073.9492","21875.4395","","7621857626",""
"2015-06-11","22004.0898","22215.7402","22279.9297","21945.8496","","8431232230",""
"2015-06-12","22180.5","21879.1406","22225.8008","21879.1406","","4961573024",""
"2015-06-15","21829.4004","21799.8203","21838.8008","21608.2695","","7689214580",""
"2015-06-16","21799.8203","21693.4609","21799.8203","21522.8496","","5605082952",""
"2015-06-17","21687.4707","21720.1504","21814.4902","21454.7598","","10259972766",""
"2015-06-18","21720.1504","21529.1309","21720.1504","21386.6504","","7556313178",""
"2015-06-19","21526.6699","21470.9395","21597.4102","21429.6699","","7935661287",""
"2015-06-22","21610.6992","21775.4004","21800.3496","21592.2793","","6484315112",""
"2015-06-23","21776.9707","21999.3105","22102.5801","21776.9707","","6691231782",""
"2015-06-24","22000.3496","21844.6602","22098.9707","21755.6699","","7077335700",""
"2015-06-25","21740.8301","21476.7402","21906.9492","21476.7402","","10641290649",""
"2015-06-26","21408.8594","21807.5","21844.1992","21384.1797","","8428393332",""
"2015-06-29","21804.3691","21623.7207","21804.3691","21167.9902","","11322109109",""
"2015-06-30","21623.9395","21903.1309","21903.1309","21549.1992","","7911108273",""
"2015-07-01","21911.1191","21875.8594","22245.6504","21806.4902","","12922775831",""
"2015-07-02","21961.0508","22005.6895","22126.0898","21893.4395","","5242801059",""
"2015-07-03","22005.9199","21873.7793","22113.9492","21825.9707","","1927658988",""
"2015-07-06","21872.4395","21753.3594","21872.4609","21525.8301","","2841344018",""
"2015-07-07","21779.9805","21400.7207","21904.7891","21378.0996","","5695979333",""
"2015-07-08","21366.1191","21367.3203","21486.4297","21297.5391","","6571287579",""
"2015-07-09","21397.9395","21734.7207","21812.0195","21388.7402","","5686563172",""
"2015-07-10","21867.8203","22064.4609","22099.2207","21867.8203","","7359966608",""
"2015-07-13","22081.7598","22098.7695","22224.3105","21979.6094","","8239886607",""
"2015-07-14","22040.1992","22144.4707","22167.3809","21888.8203","","7166644868",""
"2015-07-15","22129.8301","22285.0391","22333.6895","22080.6602","","7278657646",""
"2015-07-16","22285.0391","22507.2305","22534.0801","22245.2598","","12715242177",""
"2015-07-17","22506.8809","22490.2207","22534.6797","22381.3008","","6268097816",""
"2015-07-20","22449.0996","22475.8906","22550.3398","22382.5605","","6451128102",""
"2015-07-21","22487.6406","22576.2793","22631.1309","22446.4297","","9813359166",""
"2015-07-22","22532.8008","22374.1602","22532.8008","22353.3594","","4592300189",""
"2015-07-23","22380.0391","22315.4492","22448.0098","22308.9395","","4773046029",""
"2015-07-24","22315.4492","22384.0508","22444.5","22292.5293","","3154687539",""
"2015-07-27","22372.3008","22151.4004","22372.6504","22107.8105","","6003628274",""
"2015-07-28","22150.2305","22381.9707","22431.1895","22143.6191","","7228616294",""
"2015-07-29","22411.3496","22321.5391","22508.2891","22264.4707","","6338520251",""
"2015-07-30","22321.1895","22537.6602","22586.4004","22321.1895","","8984203236",""
"2015-07-31","22568.1191","22588.9902","22633.0801","22472.5801","","5747717611",""
"2015-08-03","22605.4395","22615.8691","22668.2402","22547.3809","","4212752652",""
"2015-08-04","22604.1191","22553.4395","22634.0703","22467.0898","","3806134671",""
"2015-08-05","22561.6602","22781.3398","22795.6191","22555.1699","","7440663003",""
"2015-08-06","22793.3203","22420.8398","22813.7305","22383.5","","6474814189",""
"2015-08-07","22434.1504","22492.7793","22544.5195","22421.0703","","3315997722",""
"2015-08-10","22495.4492","22543.8496","22543.8496","22435.9707","","5223455054",""
"2015-08-11","22550.5098","22282.4004","22558.5195","22261.2305","","6257602991",""
"2015-08-12","22235.8105","22202.0098","22235.8105","22070.8594","","6420617876",""
"2015-08-13","22255.25","22493.5703","22499.3496","22255.25","","5531272538",""
"2015-08-14","22494.9004","22300.9297","22602.6094","22233.9902","","8281836841",""
"2015-08-17","22295.5996","22281.4492","22346.3691","22210.3203","","4995466175",""
"2015-08-18","22251.9492","22002.4297","22255.0703","21990.1992","","6643643697",""
"2015-08-19","22005.1094","22120.2598","22156.2402","21922.2402","","5386547598",""
"2015-08-24","22117.9199","20778.2891","22117.9199","20517.1895","","22762995330",""
"2015-08-25","20817.1699","21389.3496","21633.4395","20817.1699","","11401897159",""
"2015-08-26","21390.1309","21190.8496","21412.4805","21182.9199","","9088616618",""
"2015-08-27","21192.4102","21511.1504","21584.4902","21192.4102","","8565188570",""
"2015-08-28","21547.3496","21333.9004","21595.8398","21191.7793","","6399072231",""
"2015-08-31","21307.0898","21395.9492","21398.6699","21186","","6931880391",""
"2015-09-01","21332.9297","21122.9395","21435.4492","21122.8398","","7601660466",""
"2015-09-02","21122.9395","21173.0508","21299.7891","21022.6602","","5442740867",""
"2015-09-03","21204.3594","21584.7598","21584.7598","21204.3594","","7171007831",""
"2015-09-04","21545.0996","21335.7891","21554.4102","21269.0801","","3642337291",""
"2015-09-07","21337.1309","21335.2695","21453.6191","21302.0898","","1420529363",""
"2015-09-08","21359.4004","20952.5293","21359.4004","20941.9707","","7789862637",""
"2015-09-09","21020.9102","21106.9609","21235.1094","21020.9102","","4700676383",""
"2015-09-10","21081.4805","21306.5098","21306.5098","20993.4707","","5517124625",""
"2015-09-11","21281.0293","21083.0508","21281.3691","21074.4004","","2825514394",""
"2015-09-14","21115.2305","21219.2305","21247.6406","21096.5195","","5431819631",""
"2015-09-15","21219.2305","21126.9609","21261.7891","21040.3594","","6643284902",""
"2015-09-16","21133.6699","21107.4199","21258.1094","21034.8105","","7482551567",""
"2015-09-17","21130.2207","21040.8594","21172.2891","20889.9004","","7651921460",""
"2015-09-18","21054.2695","21119.2598","21285.4004","21026.4297","","12035109875",""
"2015-09-21","21109.7793","21238.8301","21238.8301","21061.8105","","5804210676",""
"2015-09-22","21249.6699","20717.9199","21312","20716.6504","","8792934786",""
"2015-09-23","20735.2695","20687.2207","20946.25","20687.2207","","11214692026",""
"2015-09-24","20687.2207","20610.7598","20848.5801","20523.6602","","7251202459",""
"2015-09-25","20610.7598","20831.0195","20939.2793","20610.7598","","5339823253",""
"2015-09-28","20830.8301","20666.7207","20882.7695","20582.1504","","3625607349",""
"2015-09-29","20666.7207","20932.8203","20948.25","20452.9004","","8299682287",""
"2015-09-30","20960.8301","20893.9609","21047.1094","20827.9395","","8492662750",""
"2015-10-01","20893.9395","20956.8496","21043.2109","20890.3398","","6483158224",""
"2015-10-02","20956.8906","20793.5801","21034.8105","20759.9297","","5556628077",""
"2015-10-05","20819.5996","21040.0508","21080.7793","20819.5996","","5497274376",""
"2015-10-06","21040.0508","21152.4395","21187.1504","21014.9902","","6308486569",""
"2015-10-07","21152.9492","21371.1094","21389.3496","21136.3906","","8003430301",""
"2015-10-08","21370.9199","21610.8203","21610.8203","21274.2207","","6671867452",""
"2015-10-09","21610.8203","21941.4199","21970.8008","21576.6992","","11658404816",""
"2015-10-12","21947.3906","22029","22058.7207","21874.3906","","5200059963",""
"2015-10-13","22028.75","21905.1406","22028.75","21710.9102","","6563981607",""
"2015-10-14","21905.1406","21890.8203","22042.7305","21783.2305","","6170432489",""
"2015-10-15","21890.8203","22007.0703","22022.5605","21890.8203","","6094230382",""
"2015-10-16","22007.7305","21852.0996","22115.5","21846.0898","","9159742075",""
"2015-10-19","21827.7402","21850.6191","21997.3809","21698.4102","","4709310375",""
"2015-10-20","21850.7207","21651.6094","21850.7207","21574.1094","","8227601608",""
"2015-10-21","21668.6602","21548.5508","21732.3906","21519.5098","","5350417369",""
"2015-10-22","21538.8105","21883.7793","21903.3008","21531.1992","","4603572510",""
"2015-10-26","21930.0508","22100.0605","22155.7109","21930.0508","","6620626308",""
"2015-10-27","22087.8809","22195.3398","22195.3398","21897.9395","","8807310008",""
"2015-10-28","22156.3105","22064.5195","22190.5293","21971.8809","","4809132965",""
"2015-10-29","22066.6895","21946","22072.6602","21915.1406","","3696556254",""
"2015-10-30","21941.6602","21557.4395","21982.5195","21508.0703","","18110724928",""
"2015-11-02","21583.4707","21580.4492","21644.0605","21497.9004","","6901174491",""
"2015-11-03","21580.4492","21628.4707","21675.0098","21556.7598","","6639844150",""
"2015-11-04","21669.6699","22057.8203","22210.3691","21668.8809","","14467870095",""
"2015-11-05","22066.4902","22130.5996","22233.7207","22054.9707","","10868059918",""
"2015-11-06","22182.6406","22285.2402","22408.2305","22142.6309","","9616478236",""
"2015-11-09","22306.9199","22483.9199","22526.7305","22306.9199","","9476523319",""
"2015-11-10","22483.9199","22394.5898","22535.7891","22365.3008","","7455395753",""
"2015-11-11","22385.9199","22508.6797","22578.0605","22374.25","","9788164382",""
"2015-11-12","22502.1699","22545.2109","22552.9004","22404.0898","","9964742307",""
"2015-11-13","22510.5195","22393.9805","22510.5195","22196.0293","","8232581598",""
"2015-11-16","22315.9199","22404.7793","22498.8301","22156.6699","","7144834324",""
"2015-11-17","22443.8105","22857.5703","22950.2598","22443.8105","","14392389349",""
"2015-11-18","22885.7598","23279.8906","23279.8906","22823.5","","16724982799",""
"2015-11-19","23305.9199","23070.8301","23441.8398","23040.4805","","15891321783",""
"2015-11-20","23055.6504","23125.7891","23257.2207","23055.6504","","6987586125",""
"2015-11-23","23082.4199","23485.9004","23488.3301","22939.6504","","6734362212",""
"2015-11-24","23479.3906","23396.8691","23527.0195","23317.7695","","10671260939",""
"2015-11-25","23457.5801","23610.6191","23654.1602","23308.6309","","9266965047",""
"2015-11-26","23610.6191","23826.7402","23836.6191","23560.5898","","6244507550",""
"2015-11-27","23827.0898","23712.6699","23827.0898","23599.7695","","5368012253",""
"2015-11-30","23751.6992","23768.5996","23936.8398","23725.3008","","20419046381",""
"2015-12-01","23798.9609","23846.6094","24055.2207","23798.9609","","12232686951",""
"2015-12-02","23853.1094","23681.2207","23922.1406","23593.4199","","9644289683",""
"2015-12-03","23659.5293","23687.6504","23908.1309","23588.8105","","7523078238",""
"2015-12-04","23668.1406","23629.0508","23769.1992","23400.4199","","7207755465",""
"2015-12-07","23631.2207","23319.0605","23700.3301","23319.0605","","5735528678",""
"2015-12-08","23318.9902","23324.9004","23435.5293","23291","","5766929595",""
"2015-12-09","23340.0801","23431.5801","23482.9297","23340.0801","","6534191245",""
"2015-12-10","23427.2402","23477.1895","23556.2207","23383.6504","","8311313493",""
"2015-12-11","23476.9902","23125.8594","23505.6309","23125.8594","","12138244403",""
"2015-12-14","23126.2305","23005.7305","23291.1602","22995.9199","","8918264568",""
"2015-12-15","23003.5605","23073.6309","23167.9199","23003.5605","","6510329563",""
"2015-12-16","23071.4609","23693.3809","23700.9004","23071.4609","","13644679384",""
"2015-12-17","23693.3809","23703.0801","23963.2793","23671.4902","","12641593597",""
"2015-12-18","23702.3105","23666.2891","23833.0605","23539.4199","","7413065061",""
"2015-12-21","23666.2891","23745.8594","23898.6406","23653.1992","","4055535132",""
"2015-12-22","23746.0508","23455.9102","23804.2793","23434.1309","","4966621080",""
"2015-12-23","23455.9102","23547.4004","23611.0293","23452.7109","","2538576161",""
"2015-12-28","23547.4004","23600.0293","23613.8809","23477.0801","","3160347711",""
"2015-12-29","23600.2207","23964.4707","23964.4707","23551.4102","","3872236899",""
"2015-12-30","23964.4707","23920.6504","23993.2695","23839.4199","","3344117971",""
"2016-01-04","23920.4609","23632.5703","23920.4609","23509.1191","","4897028834",""
"2016-01-05","23632.5703","23861.3906","23861.3906","23632.5703","","6071802784",""
"2016-01-06","23816.9199","24000.5391","24000.5391","23632.3809","","7932921128",""
"2016-01-07","24000.5391","23595.0996","24000.5391","23467.5508","","14742523382",""
"2016-01-08","23595.0996","23956.1895","24027.3203","23595.0996","","10369997986",""
"2016-01-11","23956.1895","23900.6797","24128.5801","23798.8398","","10054947024",""
"2016-01-12","23945.0801","24302.4492","24342.3496","23920.2793","","10509346422",""
"2016-01-13","24311.3301","24330.3398","24532.7109","24299.25","","14718868979",""
"2016-01-14","24256.7598","24284.3105","24284.3105","24051.4199","","14765930457",""
"2016-01-15","24308.4102","23882.9199","24433.7598","23866.7891","","18304957576",""
"2016-01-18","23891.8008","23179.4297","23932.8594","23179.4297","","10939667623",""
"2016-01-19","23178.3203","23214.7695","23574.1992","23178.3203","","9977026943",""
"2016-01-20","23214.7695","22753.2109","23214.7695","22753.2109","","13639955932",""
"2016-01-21","22759.1797","22908.9902","22909.6602","22595.4707","","12329701383",""
"2016-01-22","22908.2207","23357.2402","23446.5","22908.2207","","9541635944",""
"2016-01-25","23368.0898","23234.0293","23522.0996","23128.7793","","10337235595",""
"2016-01-26","23179.8203","23522.0801","23523.0605","22951.2109","","7626282297",""
"2016-01-27","23519.9102","23769.4609","23769.4609","23475.8906","","8114614650",""
"2016-01-28","23758.6191","23778.9395","23890.7402","23679.9297","","9837000089",""
"2016-01-29","23843.9902","23997.3105","24022.9395","23843.4492","","10719093543",""
"2016-02-01","23975.6191","24126.6992","24127.5605","23897.8105","","8241817840",""
"2016-02-02","24126.5098","23558.4805","24132.4805","23558.2402","","10719610541",""
"2016-02-03","23558.2891","23395.7305","23693.4102","23367.9004","","7477814229",""
"2016-02-04","23395.9199","23556.5098","23781.5293","23395.9199","","7738615730",""
"2016-02-05","23556.5098","23637.2207","23771.6895","23506.6602","","7642408109",""
"2016-02-08","23649.1699","23262.3203","23766.9707","23262.3203","","7287599162",""
"2016-02-09","23262.1309","22571.8008","23517.4609","22513.7402","","18181843341",""
"2016-02-10","22572.3809","22888.5098","23106","22566.4004","","7612859645",""
"2016-02-11","22888.5098","22536.0293","22909.9805","22509.6797","","7409519356",""
"2016-02-12","22535.5898","22705.2891","22843.1094","22535.5898","","7240227376",""
"2016-02-15","22705.7305","23065.9297","23155.2891","22705.7305","","6894790409",""
"2016-02-16","23065.9297","23013.8809","23165.4297","22854.9102","","6151524232",""
"2016-02-17","23014.0703","22846.8203","23054.1406","22764.2402","","9899563731",""
"2016-02-18","22852.7891","23162.25","23168.8105","22715.2598","","11372295133",""
"2016-02-19","23163.1895","23171.7891","23174.8105","23022.5195","","7047196397",""
"2016-02-22","23171.7891","23332.7109","23393.8398","23171.7891","","7079170313",""
"2016-02-23","23297.4004","23171.9707","23297.4004","23119.1094","","7327951476",""
"2016-02-24","23190.2402","22940.8398","23197.5","22862.2891","","10810894885",""
"2016-02-25","22940.8398","23323.6797","23411.4902","22940.8398","","10356827510",""
"2016-02-26","23345.5996","23657.7891","23657.7891","23345.5996","","8032569648",""
"2016-02-29","23658.0605","23327.9395","23658.0605","23327.9395","","15335822134",""
"2016-03-01","23368.1309","23670.9492","23670.9492","23329.2305","","7273374156",""
"2016-03-02","23671.2305","24094.2207","24151.9902","23671.2305","","13817593103",""
"2016-03-03","24093","24360.0508","24377.9609","24093","","12536007567",""
"2016-03-04","24364.9297","24735.2305","24808.3008","24223.8398","","24296706296",""
"2016-03-07","24735.2305","24911.3105","24978.3301","24637.6309","","15620209057",""
"2016-03-08","24890.6094","25255.4004","25255.4004","24826.0508","","23750155146",""
"2016-03-09","25255.2109","25345.7695","25456.7598","25205.0391","","13121405115",""
"2016-03-10","25339.8008","25254.6504","25504.3594","25247.1504","","13694649300",""
